External ID,Name,Product Type,Internal Reference,Barcode,Sales Price,Cost,Weight,Sales Description,categ_id,website_published,public_categ_ids,Descripcion_cliente,Clave_cliente,Similitud
7500326541285,sobres p/dinero ven a mi fista vaquero,Bienes,44121505.0,7500326541285,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.069
7500326541308,sobres p/dinero animal print tigre,Bienes,44121505.0,7500326541308,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.007
7500326541322,sobres p/dinero animal print jirafa,Bienes,44121505.0,7500326541322,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.01
7500326541339,sobres p/dinero animal print chita,Bienes,44121505.0,7500326541339,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.01
7500326541360,"sobres p/dinero despedida de soltera oh la, la !",Bienes,44121505.0,7500326541360,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.013
7500326541384,sobres p/dinero despedida de soltera negligee,Bienes,44121505.0,7500326541384,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.012
7500326541391,sobres p/dinero boda corazon blanco,Bienes,44121505.0,7500326541391,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.013
7500326541414,sobres p/dinero anillos gris,Bienes,44121505.0,7500326541414,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.004
7500326541452,sobres p/dinero gracias hojas de verano,Bienes,44121505.0,7500326541452,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.025
7500326541476,sobres p/dinero aloha aloha,Bienes,44121505.0,7500326541476,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.005
7500326541483,sobres p/dinero festival antifaces,Bienes,44121505.0,7500326541483,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.014
7500326541490,sobres p/dinero mi bautizo amarillo,Bienes,44121505.0,7500326541490,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.009
7500326541506,sobres p/dinero celebraciones mi bautizo azul,Bienes,44121505.0,7500326541506,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.017
7500326541513,sobre economico plata c/100 pzas,Bienes,44121505.0,7500326541513,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.011
7500326541520,sobres p/dinero primera comunion,Bienes,44121505.0,7500326541520,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.018
7500326541537,sobres p/dinero celebraciones pesame,Bienes,44121505.0,7500326541537,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.013
7500326541544,portacupcake animal print tigre,Bienes,14111601.0,7500326541544,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.069
7500326541551,portacupcake animal print zebra,Bienes,14111601.0,7500326541551,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.071
7500326541568,portacupcake animal print jirafa,Bienes,14111601.0,7500326541568,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.069
7500326541575,portacupcake animal print chita,Bienes,14111601.0,7500326541575,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.072
7500326541582,portacupcak baby shower huellas azules niã‘o,Bienes,14111601.0,7500326541582,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.05
7500326541605,portacupcake baby shower huellas cafã‰ unisex,Bienes,14111601.0,7500326541605,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.068
7500326541612,portacupcake baby shower jirafa azul niã‘o,Bienes,14111601.0,7500326541612,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.063
7500326541629,portacupcake baby shower jirafa rosa niã‘a,Bienes,14111601.0,7500326541629,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.063
7500326541636,portacupcake baby shower jirafa amarilla unix,Bienes,14111601.0,7500326541636,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.06
7500326541650,portacupcake baby shower animalitos verde,Bienes,14111601.0,7500326541650,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.061
7500326541667,portacupcake baby shower anim. print azul niã‘o,Bienes,14111601.0,7500326541667,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.06
7500326541674,portacucake baby shower anim. print rosa niã‘a,Bienes,14111601.0,7500326541674,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.013
7500326541698,portacupcake baby shower mama /paraguas unix,Bienes,14111601.0,7500326541698,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.065
7500326541704,portacupcake babyshower bienvenido azul/cafe,Bienes,14111601.0,7500326541704,,,,,,True,,contenido,descripción,0.204
7500326541711,portacupcake babyshower bienvenida rosa/cafe,Bienes,14111601.0,7500326541711,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.067
7500326541728,portacupcake babyshower buho azul,Bienes,14111601.0,7500326541728,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.066
7500326541735,portacupcake babyshower buho rosa,Bienes,14111601.0,7500326541735,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.066
7500326541742,portacupcake babyshower buho cascaron,Bienes,14111601.0,7500326541742,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.055
7500326541759,portacupcake fiesta ven a mi fiesta x,Bienes,14111601.0,7500326541759,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.068
7500326541766,portacupcake fiesta itâ´s a party!,Bienes,14111601.0,7500326541766,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.071
7500326541773,portacupcake fiesta birthday party azul cuadros,Bienes,14111601.0,7500326541773,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.067
7500326541797,portacupcake fiesta ven a mi fiesta cup cake,Bienes,14111601.0,7500326541797,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.087
7500326541803,portacupcake fiesta ven a mi fista mariposas,Bienes,14111601.0,7500326541803,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.065
7500326541810,portacupcake fiesta ven a celebrar velas,Bienes,14111601.0,7500326541810,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.072
7500326541827,portacupcake fiesta puntos morados,Bienes,14111601.0,7500326541827,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.067
7500326541834,portacupcake fiesta ven a mi cumpleaã‘os globos,Bienes,14111601.0,7500326541834,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.071
7500326541841,portacupcake fiesta ven a mi fiesta gorros,Bienes,14111601.0,7500326541841,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.063
7500326541858,portacupcake fiesta ven a mi fiesta estrellas,Bienes,14111601.0,7500326541858,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.062
7500326541865,portacupcake fiesta itâ´s a parte time,Bienes,14111601.0,7500326541865,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.07
7500326541872,portacupcake fiesta ven a mi fiesta deportes,Bienes,14111601.0,7500326541872,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.074
7500326541889,portacupcake fiesta ven a mi fiesta tren,Bienes,14111601.0,7500326541889,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.063
7500326541896,portacupcake fiesta ven a mi cumpleaã‘os texto,Bienes,14111601.0,7500326541896,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.071
7500326541902,portacupcake fiesta flores morado,Bienes,14111601.0,7500326541902,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.08
7500326541919,portacupcake fiesta de princesa,Bienes,14111601.0,7500326541919,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.074
7500326541926,portacupcake fiesta ven a mi fiesta vaquero,Bienes,14111601.0,7500326541926,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.114
7500326541940,portacupcake celebraciones aloha,Bienes,14111601.0,7500326541940,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.072
7500326541957,portacupcake celebraciones festival,Bienes,60121120.0,7500326541957,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.072
7500326541964,portacupcake celebraciones halloween party,Bienes,14111601.0,7500326541964,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.07
7500326541971,portacupcake celebraciones halloween party,Bienes,14111601.0,7500326541971,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.07
7500326541988,portacupcake celebraciones halloween party,Bienes,14111601.0,7500326541988,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.07
7500326541995,portacupcake celebraciones easter,Bienes,14111601.0,7500326541995,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.07
7500326542015,portacupcake celebraciones graduacion,Bienes,14111601.0,7500326542015,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.079
7500326542022,portacupcake celebraciones graduacion azul,Bienes,14111601.0,7500326542022,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.076
7500326542039,portacupcake celebraciones graduacion,Bienes,14111601.0,7500326542039,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.079
7500326542046,portacupcake celebraciones bautizo unisex,Bienes,14111601.0,7500326542046,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.078
7500326542053,portacupcake celebraciones bautizo azul,Bienes,14111601.0,7500326542053,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.073
7500326542060,portacupcake celebraciones bautizo rosa,Bienes,14111601.0,7500326542060,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.073
7500326542084,portacupcake despedida de soltera copas,Bienes,14111601.0,7500326542084,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.068
7500326542091,portacupcake despedida de soltera anillo,Bienes,14111601.0,7500326542091,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.065
7500326542107,"portacupcake despedida de soltera oh la, la ! rojo",Bienes,14111601.0,7500326542107,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.06
7500326542145,portacupcake boda corazones plata,Bienes,14111601.0,7500326542145,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.082
7500326542152,portacupcake boda corazones oro,Bienes,14111601.0,7500326542152,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.086
7500326542169,portacupcake boda corazon doble plata,Bienes,14111601.0,7500326542169,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.072
7500326542176,portacupcake boda corazon oro,Bienes,14111601.0,7500326542176,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.088
7500326542183,portacupcake boda  blanco y negro,Bienes,14111601.0,7500326542183,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.074
7500326542190,portacupcake boda smoking,Bienes,14111601.0,7500326542190,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.083
7500326542213,portacupcake boda corazon plata franjas,Bienes,14111601.0,7500326542213,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.072
7500326542220,portacupcake general flores fondo negro,Bienes,14111601.0,7500326542220,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.088
7500326542237,portacupcake general flores fondo blanco,Bienes,14111601.0,7500326542237,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.085
7500326542244,portacupcake general cenefa blanca oro,Bienes,14111601.0,7500326542244,,,,,,True,,paquete individual con 12 cenefas para cupcakes del mismo diseño. un empaque contiene 10 paquetes,cenefas para cupcakes,0.203
7500326542268,etiqueta de agua anillos oro,Bienes,60121120.0,7500326542268,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.06
7500326542299,tarjeta de para bomba happy,Bienes,14111611.0,7500326542299,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.032
7500326543418,tarjetas conmemorativas happy birthday velas colores alegres,Bienes,14111611.0,7500326543418,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.031
7500326543432,tarjetas conmemorativas feliz dia! globo azul,Bienes,14111611.0,7500326543432,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.044
7500326543449,tarjetas conmemorativas sin mensaje marco colores,Bienes,14111611.0,7500326543449,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.033
7500326543456,tarjetas conmemorativas feliz cumpleaã‘os! texto,Bienes,14111611.0,7500326543456,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.027
7500326543463,tarjetas conmemorativas happy birthday estrella,Bienes,14111611.0,7500326543463,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.027
7500326543470,tarjetas conmemorativas feliz cumpleaã‘os circulos fondo nergo,Bienes,14111611.0,7500326543470,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.029
7500326543487,tarjetas conmemorativas happy birthday banner cuadritos,Bienes,14111611.0,7500326543487,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.035
7500326543951,sobres p/dinero feliz cumple pastel,Bienes,44121505.0,7500326543951,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.016
7500326543968,sobres  economico con 50 pza color,Bienes,44121505.0,7500326543968,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.05
7500326543975,kit invitacion participacion festival,Bienes,14111611.0,7500326543975,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.017
7500326543999,kit invitacion participacion bautizo unisex,Bienes,14111611.0,7500326543999,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.023
7500326545023,kit invitacion primera comunion colores unisex,Bienes,14111611.0,7500326545023,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.035
7500326545030,tarjetas conmemorativas  feliz cumpleaã‘os estrellas,Bienes,14111611.0,7500326545030,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.031
7500326545061,tarjetas conmemorativas happy birthday fiesta,Bienes,14111611.0,7500326545061,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.028
7500326545078,tarjetas conmemorativas muuuchas felicidades,Bienes,14111611.0,7500326545078,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.029
7500326545092,tarjetas conmemorativas feliz cumpleaã‘os banner puntos cafã‰,Bienes,14111611.0,7500326545092,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.033
7500326545108,tarjetas conmemorativas feliz cumpleaã‘os baner margen cafã‰,Bienes,14111611.0,7500326545108,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.032
7500326545139,tarjetas conmemorativas  zebra negro fucsia,Bienes,14111611.0,7500326545139,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.027
7500326545146,tarjetas conmemorativas sin mensaje pastel,Bienes,14111611.0,7500326545146,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.036
7500326545153,tarjetas conmemorativas sin mensaje velas,Bienes,14111611.0,7500326545153,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.034
7500326545160,tarjetas conmemorativas sin mensaje mariposas marco fuisha,Bienes,14111611.0,7500326545160,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.023
7500326545177,tarjetas conmemorativas sin mensaje globos colores vivos,Bienes,14111611.0,7500326545177,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.028
7500326545184,tarjetas conmemorativas sin mensaje deportes,Bienes,14111611.0,7500326545184,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.046
7500326545191,tarjetas conmemorativas sin mensaje  colores x,Bienes,14111611.0,7500326545191,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.036
7500326545306,tarjetas conmemorativas sin mensaje gorros y regalos,Bienes,14111611.0,7500326545306,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.026
7500326545313,tarjetas conmemorativas sin mensaje cuadros azules,Bienes,14111611.0,7500326545313,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.026
7500326545320,tarjetas conmemorativas sin mensaje circulos colores,Bienes,14111611.0,7500326545320,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.031
7500326545337,tarjetas conmemorativas sin mensaje estrellas colores vivos,Bienes,14111611.0,7500326545337,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.03
7500326545368,tarjeta sin mensaje margen negro,Bienes,14111611.0,7500326545368,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500326545375,tarjeta sin mensaje circulos colores margen circular,Bienes,14111611.0,7500326545375,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.006
7500326545405,tarjeta sin mensaje buho azul,Bienes,14111611.0,7500326545405,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500326545412,tarjeta sin mensaje buho rosa,Bienes,14111611.0,7500326545412,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500326545429,tarjeta sin mensaje pirata,Bienes,14111611.0,7500326545429,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.0
7500326545443,tarjeta navideã‘a,Bienes,14111611.0,7500326545443,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.055
7500326545450,tarjeta sin mensaje castilllo,Bienes,14111611.0,7500326545450,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.002
7500326545467,tarjeta sin mensaje zapatillas de ballet,Bienes,14111611.0,7500326545467,,,,,,True,,SIN_COINCIDENCIA,SIN_COINCIDENCIA,0.012
